loan_id,customer_id,loan_type,principal_amount,interest_rate,tenure_months,emi_amount,loan_status,disbursement_date,created_at,updated_at,source_system
LN00001273,CUST00000533,Car Loan,239156.07,9.0,36,7605.1,Written Off,2021-05-16,2026-08-03 11:22:39.556959,,Loan Management System
LN00001274,CUST00004497,Home Loan,7663169.78,6.55,110,92844.0,Pending,2021-07-29,2026-08-03 11:22:39.557957,,Loan Management System
LN00001275,CUST00001380,Gold Loan,2131959.61,11.96,14,163910.49,Active,2011-12-09,2026-08-03 11:22:39.557957,,Loan Management System
LN00001276,CUST00002917,Gold Loan,472600.13,10.58,27,19746.36,Active,2024-08-06,2026-08-03 11:22:39.557957,,Loan Management System
LN00001277,CUST00001363,Car Loan,1341218.32,15.26,52,35411.52,Active,2023-01-09,2026-08-03 11:22:39.557957,,Loan Management System
LN00001278,CUST00001061,Home Loan,1791167.51,15.27,207,24587.18,Closed,2025-07-24,2026-08-03 11:22:39.557957,,Loan Management System
LN00001279,CUST00001420,Home Loan,3617096.37,7.83,205,32050.4,Active,2016-03-03,2026-08-03 11:22:39.558959,,Loan Management System
LN00001280,CUST00001817,Education Loan,2779481.57,16.17,93,52602.99,Closed,2021-05-22,2026-08-03 11:22:39.558959,,Loan Management System
LN00001281,CUST00003445,Personal Loan,1290280.22,8.67,16,85684.08,Defaulted,2012-04-08,2026-08-03 11:22:39.558959,,Loan Management System
LN00001282,CUST00003519,Business Loan,18812099.03,10.73,13,1539272.2,Written Off,2024-07-26,2026-08-03 11:22:39.558959,,Loan Management System
LN00001283,CUST00001754,Personal Loan,202499.23,11.54,54,4825.17,Closed,2024-06-14,2026-08-03 11:22:39.559953,,Loan Management System
LN00001284,CUST00001696,Home Loan,4250708.89,14.49,112,69428.98,Closed,2014-07-26,2026-08-03 11:22:39.559953,,Loan Management System
LN00001285,CUST00001209,Business Loan,3790102.62,10.68,37,120676.24,Active,2019-08-04,2026-08-03 11:22:39.559953,,Loan Management System
LN00001286,CUST00003326,Car Loan,2973851.69,7.91,66,55714.16,Closed,2020-05-31,2026-08-03 11:22:39.559953,,Loan Management System
LN00001287,CUST00004994,Personal Loan,1084566.02,13.19,29,43879.0,Closed,2022-09-02,2026-08-03 11:22:39.560956,,Loan Management System
LN00001288,CUST00003499,Business Loan,18892888.65,10.6,97,290797.06,Closed,2019-02-09,2026-08-03 11:22:39.560956,,Loan Management System
LN00001289,CUST00004309,Personal Loan,752572.65,9.71,41,21641.75,Active,2016-04-26,2026-08-03 11:22:39.560956,,Loan Management System
LN00001290,CUST00004413,Personal Loan,771046.98,13.73,20,43350.65,Active,2014-09-03,2026-08-03 11:22:39.560956,,Loan Management System
LN00001291,CUST00000622,Education Loan,3338218.63,12.23,42,98100.56,Written Off,2021-07-18,2026-08-03 11:22:39.560956,,Loan Management System
LN00001292,CUST00004551,Personal Loan,1034846.33,8.26,51,24129.7,Closed,2019-01-01,2026-08-03 11:22:39.560956,,Loan Management System
LN00001293,CUST00003860,Education Loan,2678214.36,12.48,162,34264.38,Closed,2022-05-21,2026-08-03 11:22:39.560956,,Loan Management System
LN00001294,CUST00002429,Home Loan,6789885.72,12.14,193,80182.4,Active,2025-06-09,2026-08-03 11:22:39.562551,,Loan Management System
LN00001295,CUST00003189,Business Loan,11040315.25,6.7,109,135489.19,Active,2019-12-14,2026-08-03 11:22:39.562551,,Loan Management System
LN00001296,CUST00001366,Personal Loan,1376661.78,10.91,32,49775.68,Defaulted,2013-02-19,2026-08-03 11:22:39.562551,,Loan Management System
LN00001297,CUST00000853,Personal Loan,102172.62,8.53,54,2285.03,Defaulted,2019-08-01,2026-08-03 11:22:39.562551,,Loan Management System
LN00001298,CUST00001663,Personal Loan,1073785.85,12.15,20,59579.1,Active,2017-07-04,2026-08-03 11:22:39.563559,,Loan Management System
LN00001299,CUST00004127,Personal Loan,1157816.15,13.04,43,33848.32,Closed,2018-07-14,2026-08-03 11:22:39.563559,,Loan Management System
LN00001300,CUST00004571,Car Loan,1802188.65,11.97,32,66062.25,Active,2017-04-04,2026-08-03 11:22:39.563559,,Loan Management System
LN00001301,CUST00003311,Personal Loan,767302.14,17.67,51,21500.41,Closed,2017-01-17,2026-08-03 11:22:39.563559,,Loan Management System
LN00001302,CUST00004303,Education Loan,1209306.4,7.21,47,29610.35,Active,2022-12-27,2026-08-03 11:22:39.564647,,Loan Management System
LN00001303,CUST00003654,Personal Loan,1223852.47,13.22,60,27984.43,Defaulted,2013-05-13,2026-08-03 11:22:39.564647,,Loan Management System
LN00001304,CUST00002092,Personal Loan,191157.57,10.47,34,6521.69,Active,2026-03-06,2026-08-03 11:22:39.564647,,Loan Management System
LN00001305,CUST00001280,Home Loan,2820174.42,9.2,219,26619.36,Closed,2014-04-28,2026-08-03 11:22:39.564647,,Loan Management System
LN00001306,CUST00001448,Business Loan,1777254.6,10.01,55,40423.45,Active,2017-03-13,2026-08-03 11:22:39.565648,,Loan Management System
LN00001307,CUST00002191,Car Loan,304657.34,14.06,66,6654.26,Closed,2018-08-03,2026-08-03 11:22:39.565648,,Loan Management System
LN00001308,CUST00004249,Business Loan,5699068.26,14.5,87,106223.6,Active,2023-05-22,2026-08-03 11:22:39.565648,,Loan Management System
LN00001309,CUST00000926,Personal Loan,877012.63,10.21,18,52755.66,Closed,2020-01-06,2026-08-03 11:22:39.565648,,Loan Management System
LN00001310,CUST00001361,Home Loan,6913557.31,10.36,317,63873.63,Closed,2016-06-27,2026-08-03 11:22:39.566649,,Loan Management System
LN00001311,CUST00000223,Car Loan,666556.21,9.94,67,13003.42,Active,2022-11-10,2026-08-03 11:22:39.566649,,Loan Management System
LN00001312,CUST00003903,Car Loan,2927500.34,7.37,80,46426.88,Active,2018-05-26,2026-08-03 11:22:39.566649,,Loan Management System
LN00001313,CUST00001701,Personal Loan,481114.39,13.1,26,21354.69,Closed,2025-06-05,2026-08-03 11:22:39.566649,,Loan Management System
LN00001314,CUST00000751,Gold Loan,1801324.44,13.15,24,85765.22,Active,2024-07-10,2026-08-03 11:22:39.566649,,Loan Management System
LN00001315,CUST00000332,Car Loan,1686978.24,11.41,56,38992.87,Closed,2020-12-11,2026-08-03 11:22:39.567654,,Loan Management System
LN00001316,CUST00004309,Car Loan,1045171.64,15.75,67,23546.91,Closed,2012-03-18,2026-08-03 11:22:39.567654,,Loan Management System
LN00001317,CUST00000799,Personal Loan,650755.66,9.39,44,17539.02,Active,2019-04-29,2026-08-03 11:22:39.567654,,Loan Management System
LN00001318,CUST00004358,Education Loan,804343.32,6.71,168,7396.02,Defaulted,2013-01-31,2026-08-03 11:22:39.568577,,Loan Management System
LN00001319,CUST00003338,Car Loan,796267.85,17.56,71,18107.14,Active,2016-12-08,2026-08-03 11:22:39.568577,,Loan Management System
LN00001320,CUST00002456,Car Loan,2465013.74,16.31,67,56284.12,Pending,2015-11-18,2026-08-03 11:22:39.568577,,Loan Management System
LN00001321,CUST00001605,Education Loan,333538.48,8.81,154,3623.29,Active,2017-01-31,2026-08-03 11:22:39.568577,,Loan Management System
LN00001322,CUST00001980,Home Loan,7010413.05,9.95,282,64402.85,Active,2013-07-23,2026-08-03 11:22:39.568577,,Loan Management System
LN00001323,CUST00002591,Business Loan,18267187.05,13.79,120,281326.14,Active,2024-09-23,2026-08-03 11:22:39.569640,,Loan Management System
LN00001324,CUST00002539,Business Loan,13097831.75,9.45,88,206883.72,Active,2018-06-18,2026-08-03 11:22:39.569640,,Loan Management System
LN00001325,CUST00001647,Home Loan,1924641.35,6.82,218,15421.4,Active,2026-04-20,2026-08-03 11:22:39.569640,,Loan Management System
LN00001326,CUST00004548,Car Loan,1421172.15,13.94,16,97846.91,Active,2020-05-04,2026-08-03 11:22:39.569640,,Loan Management System
LN00001327,CUST00001012,Personal Loan,92255.71,15.58,29,3837.99,Closed,2025-08-14,2026-08-03 11:22:39.570648,,Loan Management System
LN00001328,CUST00004720,Home Loan,8598949.67,17.58,308,127419.48,Closed,2011-08-10,2026-08-03 11:22:39.570648,,Loan Management System
LN00001329,CUST00000842,Home Loan,9016802.02,10.11,212,91401.68,Defaulted,2022-10-10,2026-08-03 11:22:39.570648,,Loan Management System
LN00001330,CUST00002753,Business Loan,8436633.61,10.68,96,131074.49,Defaulted,2026-05-18,2026-08-03 11:22:39.570648,,Loan Management System
LN00001331,CUST00002702,Personal Loan,1267725.19,16.19,27,56335.29,Active,2020-10-25,2026-08-03 11:22:39.571647,,Loan Management System
LN00001332,CUST00001573,Education Loan,3738448.24,12.5,170,47017.81,Active,2019-06-12,2026-08-03 11:22:39.571647,,Loan Management System
LN00001333,CUST00004151,Business Loan,5142498.68,7.91,115,63927.68,Active,2018-08-13,2026-08-03 11:22:39.571647,,Loan Management System
LN00001334,CUST00001737,Business Loan,14876108.9,15.77,107,259740.63,Active,2012-07-04,2026-08-03 11:22:39.571647,,Loan Management System
LN00001335,CUST00001617,Personal Loan,259202.97,8.51,29,9920.15,Active,2014-10-11,2026-08-03 11:22:39.572648,,Loan Management System
LN00001336,CUST00004578,Personal Loan,904747.37,12.14,35,30825.14,Closed,2020-05-28,2026-08-03 11:22:39.572648,,Loan Management System
LN00001337,CUST00000526,Home Loan,5684577.82,11.96,186,67294.55,Written Off,2017-09-28,2026-08-03 11:22:39.572648,,Loan Management System
LN00001338,CUST00003055,Business Loan,18770959.68,10.67,103,279013.52,Active,2022-03-06,2026-08-03 11:22:39.573254,,Loan Management System
LN00001339,CUST00002779,Personal Loan,985826.5,16.91,14,78083.78,Closed,2024-06-15,2026-08-03 11:22:39.573254,,Loan Management System
LN00001340,CUST00002167,Car Loan,2834375.17,14.44,42,86365.77,Active,2020-01-25,2026-08-03 11:22:39.573254,,Loan Management System
LN00001341,CUST00004380,Personal Loan,976476.14,14.56,55,24435.72,Active,2022-03-24,2026-08-03 11:22:39.573254,,Loan Management System
LN00001342,CUST00000952,Business Loan,17224119.21,10.97,62,365169.08,Pending,2019-02-08,2026-08-03 11:22:39.574350,,Loan Management System
LN00001343,CUST00003894,Business Loan,6367318.96,17.27,108,116539.93,Active,2024-07-07,2026-08-03 11:22:39.574350,,Loan Management System
LN00001344,CUST00001498,Home Loan,8957343.91,17.03,222,132940.8,Defaulted,2012-06-18,2026-08-03 11:22:39.574350,,Loan Management System
LN00001345,CUST00001852,Education Loan,1684526.38,6.89,56,35261.07,Closed,2015-01-18,2026-08-03 11:22:39.574350,,Loan Management System
LN00001346,CUST00002107,Gold Loan,1190950.93,11.25,24,55645.98,Closed,2016-02-17,2026-08-03 11:22:39.574350,,Loan Management System
LN00001347,CUST00000573,Business Loan,16494705.55,15.98,101,297984.93,Active,2020-12-05,2026-08-03 11:22:39.575350,,Loan Management System
LN00001348,CUST00003330,Home Loan,4498270.06,14.89,340,56671.94,Closed,2013-10-25,2026-08-03 11:22:39.575350,,Loan Management System
LN00001349,CUST00003224,Personal Loan,89658.8,7.1,53,1975.71,Active,2016-06-26,2026-08-03 11:22:39.575350,,Loan Management System
LN00001350,CUST00003010,Personal Loan,979593.27,6.54,24,43654.92,Closed,2019-01-15,2026-08-03 11:22:39.575350,,Loan Management System
LN00001351,CUST00000400,Personal Loan,169236.47,8.31,45,4390.08,Closed,2023-06-19,2026-08-03 11:22:39.576351,,Loan Management System
LN00001352,CUST00002045,Education Loan,2631804.21,8.0,141,28850.3,Closed,2019-10-31,2026-08-03 11:22:39.576351,,Loan Management System
LN00001353,CUST00002234,Personal Loan,743629.95,14.95,28,31622.61,Active,2013-08-26,2026-08-03 11:22:39.576351,,Loan Management System
LN00001354,CUST00004936,Car Loan,1117225.22,9.74,22,55657.18,Active,2012-01-29,2026-08-03 11:22:39.576351,,Loan Management System
LN00001355,CUST00001775,Home Loan,8825705.12,17.36,352,128497.37,Active,2022-04-21,2026-08-03 11:22:39.577348,,Loan Management System
LN00001356,CUST00003670,Gold Loan,2309703.07,13.94,17,150506.77,Pending,2021-12-11,2026-08-03 11:22:39.577348,,Loan Management System
LN00001357,CUST00001000,Gold Loan,515708.85,14.56,13,43120.45,Active,2025-03-08,2026-08-03 11:22:39.577348,,Loan Management System
LN00001358,CUST00004008,Car Loan,1881099.65,8.22,59,38866.22,Active,2015-08-28,2026-08-03 11:22:39.577348,,Loan Management System
LN00001359,CUST00000200,Car Loan,239521.74,12.55,70,4842.8,Closed,2023-08-30,2026-08-03 11:22:39.578362,,Loan Management System
LN00001360,CUST00001353,Personal Loan,375501.73,8.84,29,14428.1,Active,2014-04-13,2026-08-03 11:22:39.578362,,Loan Management System
LN00001361,CUST00002377,Personal Loan,238789.03,16.35,50,6617.06,Active,2016-11-14,2026-08-03 11:22:39.578362,,Loan Management System
LN00001362,CUST00002681,Business Loan,14670807.31,8.68,35,475967.9,Active,2020-12-15,2026-08-03 11:22:39.578362,,Loan Management System
LN00001363,CUST00000034,Home Loan,3256833.13,9.51,290,28721.26,Pending,2011-10-26,2026-08-03 11:22:39.579351,,Loan Management System
LN00001364,CUST00004484,Personal Loan,1042187.27,11.77,12,92484.98,Active,2020-12-24,2026-08-03 11:22:39.579351,,Loan Management System
LN00001365,CUST00000807,Business Loan,19500783.95,11.07,39,597627.58,Closed,2018-07-12,2026-08-03 11:22:39.579351,,Loan Management System
LN00001366,CUST00004175,Education Loan,2970806.01,9.45,60,62319.89,Closed,2013-03-04,2026-08-03 11:22:39.579351,,Loan Management System
LN00001367,CUST00000710,Home Loan,9345113.77,11.92,241,102273.54,Written Off,2015-05-30,2026-08-03 11:22:39.580348,,Loan Management System
LN00001368,CUST00004227,Gold Loan,2418844.36,13.38,5,500070.56,Active,2025-11-25,2026-08-03 11:22:39.580348,,Loan Management System
LN00001369,CUST00003785,Car Loan,1266625.49,17.74,59,32323.47,Active,2013-07-08,2026-08-03 11:22:39.580348,,Loan Management System
LN00001370,CUST00004275,Business Loan,1301937.28,8.56,33,44418.14,Active,2019-06-09,2026-08-03 11:22:39.580348,,Loan Management System
LN00001371,CUST00000191,Gold Loan,2197794.46,8.02,23,103407.0,Closed,2013-08-01,2026-08-03 11:22:39.581347,,Loan Management System
LN00001372,CUST00001264,Personal Loan,427588.72,10.1,20,23318.97,Active,2022-08-09,2026-08-03 11:22:39.581347,,Loan Management System
LN00001373,CUST00004528,Gold Loan,720476.61,10.65,30,27460.5,Active,2025-09-28,2026-08-03 11:22:39.581347,,Loan Management System
LN00001374,CUST00001178,Business Loan,12452165.63,15.26,45,365109.13,Active,2014-03-16,2026-08-03 11:22:39.581347,,Loan Management System
LN00001375,CUST00002062,Personal Loan,289226.54,14.97,43,8731.65,Closed,2020-01-24,2026-08-03 11:22:39.582357,,Loan Management System
LN00001376,CUST00004424,Home Loan,8603819.78,14.06,285,104589.92,Active,2023-10-11,2026-08-03 11:22:39.582357,,Loan Management System
LN00001377,CUST00000619,Home Loan,2683675.18,6.91,193,23070.51,Active,2016-07-20,2026-08-03 11:22:39.582357,,Loan Management System
LN00001378,CUST00002057,Personal Loan,218234.87,16.79,43,6788.52,Active,2020-03-30,2026-08-03 11:22:39.582952,,Loan Management System
LN00001379,CUST00004421,Personal Loan,1078092.26,12.08,43,31012.62,Active,2023-08-03,2026-08-03 11:22:39.582952,,Loan Management System
LN00001380,CUST00003521,Education Loan,677409.46,10.52,88,11077.28,Defaulted,2016-03-28,2026-08-03 11:22:39.582952,,Loan Management System
LN00001381,CUST00003072,Home Loan,2098802.52,12.35,199,24837.62,Closed,2018-08-27,2026-08-03 11:22:39.582952,,Loan Management System
LN00001382,CUST00000494,Car Loan,794709.24,17.98,12,72851.37,Active,2025-10-14,2026-08-03 11:22:39.584055,,Loan Management System
LN00001383,CUST00002731,Car Loan,1365973.18,7.38,75,22790.08,Closed,2019-10-18,2026-08-03 11:22:39.584055,,Loan Management System
LN00001384,CUST00004814,Business Loan,1006262.29,14.34,99,17389.46,Active,2019-08-15,2026-08-03 11:22:39.584055,,Loan Management System
LN00001385,CUST00001728,Personal Loan,1397265.24,7.72,32,48452.99,Active,2015-09-25,2026-08-03 11:22:39.584055,,Loan Management System
LN00001386,CUST00002108,Home Loan,8391642.64,14.08,292,101839.69,Closed,2019-05-11,2026-08-03 11:22:39.584960,,Loan Management System
LN00001387,CUST00003055,Personal Loan,1004109.14,10.29,14,76420.02,Closed,2020-12-18,2026-08-03 11:22:39.584960,,Loan Management System
LN00001388,CUST00000842,Gold Loan,829165.78,14.91,11,81113.81,Active,2014-01-17,2026-08-03 11:22:39.584960,,Loan Management System
LN00001389,CUST00001757,Home Loan,6614618.28,10.22,88,107124.4,Closed,2018-02-10,2026-08-03 11:22:39.584960,,Loan Management System
LN00001390,CUST00002334,Car Loan,1886416.28,7.56,44,49223.54,Active,2014-10-30,2026-08-03 11:22:39.586044,,Loan Management System
LN00001391,CUST00002080,Gold Loan,2167150.89,7.53,16,142784.29,Active,2021-10-13,2026-08-03 11:22:39.586044,,Loan Management System
LN00001392,CUST00003762,Education Loan,1211249.97,15.15,75,25079.5,Active,2020-03-26,2026-08-03 11:22:39.586044,,Loan Management System
LN00001393,CUST00004699,Personal Loan,676919.71,15.77,31,26726.44,Pending,2024-04-13,2026-08-03 11:22:39.586044,,Loan Management System
LN00001394,CUST00004028,Car Loan,1205323.92,7.61,59,24552.84,Active,2013-11-28,2026-08-03 11:22:39.587042,,Loan Management System
LN00001395,CUST00004832,Personal Loan,1333848.91,11.98,48,35112.26,Closed,2026-04-14,2026-08-03 11:22:39.587042,,Loan Management System
LN00001396,CUST00003911,Home Loan,4514095.32,10.73,155,53935.21,Active,2012-10-09,2026-08-03 11:22:39.587042,,Loan Management System
LN00001397,CUST00002679,Personal Loan,108635.23,10.43,41,3161.11,Closed,2016-04-14,2026-08-03 11:22:39.587042,,Loan Management System
LN00001398,CUST00004375,Car Loan,2198179.35,17.2,79,46669.19,Closed,2024-09-24,2026-08-03 11:22:39.587042,,Loan Management System
LN00001399,CUST00003782,Car Loan,1013968.47,11.53,73,19390.07,Active,2025-01-09,2026-08-03 11:22:39.588048,,Loan Management System
LN00001400,CUST00000884,Gold Loan,1718676.99,9.95,18,103179.16,Active,2026-02-14,2026-08-03 11:22:39.588048,,Loan Management System
LN00001401,CUST00002572,Personal Loan,119206.0,7.38,14,8912.67,Active,2018-08-24,2026-08-03 11:22:39.588048,,Loan Management System
LN00001402,CUST00002569,Car Loan,1356454.33,11.84,84,23829.22,Closed,2017-05-14,2026-08-03 11:22:39.588048,,Loan Management System
LN00001403,CUST00002255,Personal Loan,899073.43,15.34,13,75505.26,Active,2024-12-26,2026-08-03 11:22:39.589050,,Loan Management System
LN00001404,CUST00000396,Car Loan,702746.15,8.6,62,14078.57,Active,2020-03-22,2026-08-03 11:22:39.589050,,Loan Management System
LN00001405,CUST00003449,Personal Loan,1071348.9,10.11,58,23426.87,Active,2016-02-18,2026-08-03 11:22:39.589050,,Loan Management System
LN00001406,CUST00004482,Car Loan,1946669.1,9.55,35,63943.98,Active,2025-07-18,2026-08-03 11:22:39.589050,,Loan Management System
LN00001407,CUST00004242,Home Loan,9830768.78,9.48,114,131135.84,Active,2011-08-18,2026-08-03 11:22:39.590055,,Loan Management System
LN00001408,CUST00002629,Home Loan,4251871.51,6.65,304,28959.7,Active,2016-05-25,2026-08-03 11:22:39.590055,,Loan Management System
LN00001409,CUST00004593,Personal Loan,1003689.79,15.06,58,24464.29,Active,2023-12-09,2026-08-03 11:22:39.590055,,Loan Management System
LN00001410,CUST00003499,Car Loan,2926981.3,10.65,62,61587.05,Closed,2016-08-31,2026-08-03 11:22:39.590055,,Loan Management System
LN00001411,CUST00002235,Home Loan,1783582.5,8.69,68,33308.08,Closed,2025-10-31,2026-08-03 11:22:39.591043,,Loan Management System
LN00001412,CUST00003224,Home Loan,754745.32,12.03,134,10262.5,Closed,2021-07-28,2026-08-03 11:22:39.591043,,Loan Management System
