merchant_id,merchant_name,merchant_category,merchant_type,merchant_city,merchant_state,merchant_country,merchant_status,accepts_upi,accepts_cards,average_ticket_size,onboarding_date,created_at,updated_at,source_system
MER00000914,Shree Dyal Tours,Travel,Local,THRISSUR,KERALA,India,Active,Yes,Yes,53883.89,2016-03-24,2026-08-03 11:19:40.949665,,Enterprise System
MER00000915,Om Sengupta Authority,Government,Local,BARGARH,ODISHA,India,Active,Yes,Yes,29065.52,2020-04-26,2026-08-03 11:19:40.950665,,Enterprise System
MER00000916,Prime Din Mart,Retail,Regional,TENKASI,TAMIL NADU,India,Active,Yes,Yes,19574.46,2025-09-21,2026-08-03 11:19:40.950665,,Enterprise System
MER00000917,New Sarkar Dhaba,Restaurant,Regional,KRISHNA,ANDHRA PRADESH,India,Active,Yes,No,2512.2,2013-02-22,2026-08-03 11:19:40.951665,,Enterprise System
MER00000918,Modern Kapadia Dhaba,Restaurant,Local,HOWRAH,WEST BENGAL,India,Active,Yes,Yes,2619.43,2025-06-24,2026-08-03 11:19:40.951665,,Enterprise System
MER00000919,Sai Seshadri Dhaba,Restaurant,Regional,PURBI CHAMPARAN,BIHAR,India,Active,Yes,Yes,2552.63,2017-07-14,2026-08-03 11:19:40.952665,,Enterprise System
MER00000920,Om Bala Restaurant,Restaurant,Local,SAHARANPUR,UTTAR PRADESH,India,Active,Yes,Yes,2905.38,2018-08-24,2026-08-03 11:19:40.953174,,Enterprise System
MER00000921,Sri Bera Authority,Government,Regional,KENDRAPARA,ODISHA,India,Active,Yes,Yes,26616.1,2018-05-01,2026-08-03 11:19:40.953174,,Enterprise System
MER00000922,National Thakkar Fashion,Retail,Local,CHAMOLI,UTTARAKHAND,India,Active,Yes,Yes,14945.79,2017-12-12,2026-08-03 11:19:40.954184,,Enterprise System
MER00000923,National Keer Fashion,Retail,Local,JALANDHAR,PUNJAB,India,Active,Yes,Yes,9041.9,2018-02-26,2026-08-03 11:19:40.954184,,Enterprise System
MER00000924,Prime Bumb Marketplace,E-Commerce,Local,AMBALA,HARYANA,India,Active,Yes,Yes,23918.81,2017-12-18,2026-08-03 11:19:40.955183,,Enterprise System
MER00000925,New Kapur Electricity,Utilities,Local,KOLLAM,KERALA,India,Active,Yes,Yes,13035.28,2012-01-25,2026-08-03 11:19:40.955183,,Enterprise System
MER00000926,Prime Nagar Petrol Pump,Fuel,Local,ERNAKULAM,KERALA,India,Active,Yes,No,5395.24,2013-04-09,2026-08-03 11:19:40.956183,,Enterprise System
MER00000927,Sri Nayak Electricity,Utilities,Regional,NASHIK,MAHARASHTRA,India,Active,Yes,Yes,8547.35,2025-01-18,2026-08-03 11:19:40.956183,,Enterprise System
MER00000928,Om Dhingra Store,Retail,Local,KAMRUP METRO,ASSAM,India,Active,Yes,Yes,14470.99,2013-12-05,2026-08-03 11:19:40.957183,,Enterprise System
MER00000929,Sai Barad Provision Store,Grocery,Regional,MALAPPURAM,KERALA,India,Active,Yes,Yes,242.02,2016-06-19,2026-08-03 11:19:40.957183,,Enterprise System
MER00000930,Royal Sodhi Digital,E-Commerce,Regional,KARNAL,HARYANA,India,Active,Yes,Yes,16225.43,2023-06-06,2026-08-03 11:19:40.958183,,Enterprise System
MER00000931,Sai Dewan Travels,Travel,Local,PRAYAGRAJ,UTTAR PRADESH,India,Active,Yes,Yes,29268.81,2024-06-30,2026-08-03 11:19:40.958183,,Enterprise System
MER00000932,Sri Singh Mart,Retail,Local,DAKSHINA KANNADA,KARNATAKA,India,Active,Yes,Yes,8016.46,2019-03-21,2026-08-03 11:19:40.959183,,Enterprise System
MER00000933,New Ahluwalia Restaurant,Restaurant,Local,FATEHABAD,HARYANA,India,Active,Yes,Yes,2102.21,2012-12-07,2026-08-03 11:19:40.959183,,Enterprise System
MER00000934,Prime Bahl Petrol Pump,Fuel,Local,KINNAUR,HIMACHAL PRADESH,India,Inactive,Yes,Yes,1817.93,2015-12-10,2026-08-03 11:19:40.960183,,Enterprise System
MER00000935,Royal Kale Tours,Travel,Local,HOJAI,ASSAM,India,Active,Yes,Yes,24556.9,2025-10-16,2026-08-03 11:19:40.960183,,Enterprise System
MER00000936,Sri Doctor Tours,Travel,Local,NADIA,WEST BENGAL,India,Active,Yes,Yes,42001.57,2020-12-03,2026-08-03 11:19:40.961183,,Enterprise System
MER00000937,Sri Wable Travels,Travel,Regional,MANDYA,KARNATAKA,India,Active,Yes,Yes,34002.69,2018-10-15,2026-08-03 11:19:40.961183,,Enterprise System
MER00000938,Om Choudhry Online,E-Commerce,Regional,RANGA REDDY,TELANGANA,India,Active,Yes,Yes,12484.53,2024-10-15,2026-08-03 11:19:40.961183,,Enterprise System
MER00000939,Om Mani Telecom,Telecom,Local,THIRUVANANTHAPURAM,KERALA,India,Active,No,Yes,3334.68,2015-08-18,2026-08-03 11:19:40.962810,,Enterprise System
MER00000940,Shree Mitra Mart,Grocery,Local,SRI MUKTSAR SAHIB,PUNJAB,India,Active,Yes,No,4235.83,2013-08-29,2026-08-03 11:19:40.962810,,Enterprise System
MER00000941,Om Batta Stores,Grocery,Local,KORBA,CHHATTISGARH,India,Active,Yes,Yes,2067.23,2015-08-23,2026-08-03 11:19:40.963700,,Enterprise System
MER00000942,New Saini Mart,Retail,National,MUMBAI SUBURBAN,MAHARASHTRA,India,Active,Yes,Yes,20150.39,2022-06-16,2026-08-03 11:19:40.963700,,Enterprise System
MER00000943,Modern Shankar Digital,E-Commerce,Local,VISAKHAPATANAM,ANDHRA PRADESH,India,Active,Yes,Yes,49156.19,2012-08-27,2026-08-03 11:19:40.964700,,Enterprise System
MER00000944,Sai Choudhry Clinic,Healthcare,Local,JAIPUR,RAJASTHAN,India,Active,Yes,No,61269.89,2025-10-26,2026-08-03 11:19:40.964700,,Enterprise System
MER00000945,Shree Tata Traders,Retail,Local,NALGONDA,TELANGANA,India,Active,Yes,Yes,13684.22,2021-09-27,2026-08-03 11:19:40.965700,,Enterprise System
MER00000946,Sri Wason Digital,E-Commerce,Local,THIRUVARUR,TAMIL NADU,India,Active,Yes,Yes,17843.84,2011-11-13,2026-08-03 11:19:40.965700,,Enterprise System
MER00000947,Modern Varma Marketplace,E-Commerce,Local,PUNE,MAHARASHTRA,India,Active,Yes,Yes,23295.82,2021-05-15,2026-08-03 11:19:40.966701,,Enterprise System
MER00000948,Sai Khurana Corporation,Government,Local,PURBA BARDHAMAN,WEST BENGAL,India,Active,Yes,No,18533.23,2023-10-23,2026-08-03 11:19:40.966701,,Enterprise System
MER00000949,National Dhawan Traders,Retail,Local,PORBANDAR,GUJARAT,India,Active,Yes,Yes,22660.44,2016-07-16,2026-08-03 11:19:40.966701,,Enterprise System
MER00000950,Royal Sanghvi Electricity,Utilities,Local,JHABUA,MADHYA PRADESH,India,Active,Yes,No,8665.8,2011-08-12,2026-08-03 11:19:40.968314,,Enterprise System
MER00000951,Om Pandit Cafe,Restaurant,Local,VILLUPURAM,TAMIL NADU,India,Active,Yes,Yes,560.46,2015-09-05,2026-08-03 11:19:40.968314,,Enterprise System
MER00000952,Sri Saha Traders,Retail,Local,MAYILADUTHURAI,TAMIL NADU,India,Active,Yes,Yes,19665.19,2014-10-09,2026-08-03 11:19:40.969218,,Enterprise System
MER00000953,Shree Chada Provision Store,Grocery,Local,ANAND,GUJARAT,India,Active,Yes,Yes,2221.51,2020-06-28,2026-08-03 11:19:40.969218,,Enterprise System
MER00000954,Shree Patel Institute,Education,Local,KOLLAM,KERALA,India,Closed,Yes,Yes,119313.75,2012-09-26,2026-08-03 11:19:40.970218,,Enterprise System
MER00000955,Shree Vora Clinic,Healthcare,Local,MOGA,PUNJAB,India,Active,Yes,Yes,1510.77,2020-11-03,2026-08-03 11:19:40.970218,,Enterprise System
MER00000956,Sri Tripathi Provision Store,Grocery,Regional,IDUKKI,KERALA,India,Closed,Yes,Yes,4795.21,2024-12-18,2026-08-03 11:19:40.971218,,Enterprise System
MER00000957,Royal Tripathi Corporation,Government,Local,KANGRA,HIMACHAL PRADESH,India,Active,Yes,Yes,22165.5,2021-01-05,2026-08-03 11:19:40.971218,,Enterprise System
MER00000958,Modern Bahri Fashion,Retail,Local,BOUDH,ODISHA,India,Active,No,No,20630.03,2018-03-25,2026-08-03 11:19:40.971218,,Enterprise System
MER00000959,Royal Singhal Restaurant,Restaurant,Regional,RAIGAD,MAHARASHTRA,India,Active,Yes,Yes,2999.94,2012-04-29,2026-08-03 11:19:40.972725,,Enterprise System
MER00000960,Shree Ram Store,Retail,Local,THANE,MAHARASHTRA,India,Active,Yes,Yes,2019.05,2017-12-08,2026-08-03 11:19:40.972725,,Enterprise System
MER00000961,Shree Kulkarni Marketplace,E-Commerce,Local,KOTTAYAM,KERALA,India,Active,Yes,Yes,2894.5,2024-04-19,2026-08-03 11:19:40.973735,,Enterprise System
MER00000962,Prime Babu Online,E-Commerce,Local,SIRMAUR,HIMACHAL PRADESH,India,Active,Yes,Yes,31313.21,2017-08-29,2026-08-03 11:19:40.973735,,Enterprise System
MER00000963,Sai Bir Dhaba,Restaurant,Regional,PUNE,MAHARASHTRA,India,Active,Yes,No,3968.91,2017-06-14,2026-08-03 11:19:40.974734,,Enterprise System
MER00000964,Modern Khosla Cafe,Restaurant,Local,VISAKHAPATANAM,ANDHRA PRADESH,India,Active,Yes,Yes,4243.7,2024-01-21,2026-08-03 11:19:40.974734,,Enterprise System
MER00000965,New Chawla Authority,Government,Local,AURANGABAD,MAHARASHTRA,India,Active,Yes,Yes,10110.25,2024-09-16,2026-08-03 11:19:40.975734,,Enterprise System
MER00000966,Shree Natarajan Store,Retail,Local,TIRUCHIRAPPALLI,TAMIL NADU,India,Active,Yes,Yes,9264.72,2013-11-08,2026-08-03 11:19:40.975734,,Enterprise System
MER00000967,Om Basu Travels,Travel,Local,HOOGHLY,WEST BENGAL,India,Active,Yes,Yes,1598.06,2017-07-31,2026-08-03 11:19:40.976734,,Enterprise System
MER00000968,New Nigam Travels,Travel,Local,WANAPARTHY,TELANGANA,India,Active,Yes,Yes,26442.39,2025-06-04,2026-08-03 11:19:40.976734,,Enterprise System
MER00000969,Royal Gill Communications,Telecom,Local,UDHAMPUR,JAMMU AND KASHMIR,India,Active,Yes,No,3078.86,2025-09-17,2026-08-03 11:19:40.977734,,Enterprise System
MER00000970,Modern Shetty Clinic,Healthcare,Local,SANGRUR,PUNJAB,India,Active,Yes,No,91143.76,2023-06-01,2026-08-03 11:19:40.977734,,Enterprise System
MER00000971,Shree Srinivas Cafe,Restaurant,Local,JAMNAGAR,GUJARAT,India,Active,Yes,Yes,3899.65,2022-05-02,2026-08-03 11:19:40.978734,,Enterprise System
MER00000972,Prime Gopal Online,E-Commerce,Local,MADURAI,TAMIL NADU,India,Active,Yes,Yes,18086.97,2025-05-23,2026-08-03 11:19:40.978734,,Enterprise System
MER00000973,New Deshmukh Tours,Travel,Local,TIRUCHIRAPPALLI,TAMIL NADU,India,Active,Yes,Yes,73172.89,2012-08-29,2026-08-03 11:19:40.979734,,Enterprise System
MER00000974,National Shankar Fresh,Grocery,Local,MANSA,PUNJAB,India,Active,Yes,No,1342.93,2012-03-19,2026-08-03 11:19:40.979734,,Enterprise System
MER00000975,New Memon Stores,Grocery,National,SALEM,TAMIL NADU,India,Active,Yes,Yes,3968.96,2015-01-06,2026-08-03 11:19:40.980734,,Enterprise System
MER00000976,Royal Bassi Fashion,Retail,Local,NANDURBAR,MAHARASHTRA,India,Active,Yes,Yes,13409.71,2025-01-16,2026-08-03 11:19:40.980734,,Enterprise System
MER00000977,Prime Iyengar Digital,E-Commerce,Local,SIVASAGAR,ASSAM,India,Active,Yes,Yes,9826.56,2012-04-19,2026-08-03 11:19:40.981734,,Enterprise System
MER00000978,Modern Mutti Medical Centre,Healthcare,Local,BALLARI,KARNATAKA,India,Suspended,Yes,Yes,61986.77,2016-11-10,2026-08-03 11:19:40.981734,,Enterprise System
MER00000979,Om Varma Stores,Grocery,Regional,EAST GODAVARI,ANDHRA PRADESH,India,Active,Yes,Yes,4383.33,2018-05-12,2026-08-03 11:19:40.982734,,Enterprise System
MER00000980,Sai Solanki Online,E-Commerce,Regional,AHMADABAD,GUJARAT,India,Active,Yes,Yes,8621.45,2015-11-24,2026-08-03 11:19:40.983245,,Enterprise System
MER00000981,Om Bansal Medical Centre,Healthcare,Local,SALEM,TAMIL NADU,India,Active,Yes,Yes,69756.46,2024-05-26,2026-08-03 11:19:40.983245,,Enterprise System
MER00000982,Sai Halder Water Supply,Utilities,Local,THIRUVANANTHAPURAM,KERALA,India,Active,Yes,Yes,838.09,2016-06-14,2026-08-03 11:19:40.984255,,Enterprise System
MER00000983,Royal Parikh Mart,Grocery,Regional,CUTTACK,ODISHA,India,Active,Yes,No,2921.15,2026-04-03,2026-08-03 11:19:40.984255,,Enterprise System
MER00000984,Modern Batta Municipality,Government,Local,LUCKNOW,UTTAR PRADESH,India,Active,Yes,Yes,18227.17,2026-04-25,2026-08-03 11:19:40.985254,,Enterprise System
MER00000985,Sai Narula Transport,Travel,Local,CHANDRAPUR,MAHARASHTRA,India,Active,Yes,Yes,60533.33,2016-03-26,2026-08-03 11:19:40.985254,,Enterprise System
MER00000986,Prime Dash Fuel Station,Fuel,Local,VISAKHAPATANAM,ANDHRA PRADESH,India,Active,Yes,Yes,953.3,2025-03-08,2026-08-03 11:19:40.986254,,Enterprise System
MER00000987,Om Pillai Digital,E-Commerce,Local,VELLORE,TAMIL NADU,India,Active,Yes,Yes,3846.03,2019-01-08,2026-08-03 11:19:40.986254,,Enterprise System
MER00000988,Royal Ratta Fashion,Retail,Local,PATNA,BIHAR,India,Active,Yes,Yes,17246.71,2024-03-25,2026-08-03 11:19:40.987254,,Enterprise System
MER00000989,New Sarraf Energy,Fuel,Regional,MALAPPURAM,KERALA,India,Active,Yes,Yes,5022.7,2018-03-01,2026-08-03 11:19:40.987254,,Enterprise System
MER00000990,Prime Nori Marketplace,E-Commerce,Regional,NARMADA,GUJARAT,India,Active,Yes,Yes,49466.95,2014-10-06,2026-08-03 11:19:40.988253,,Enterprise System
MER00000991,Prime Taneja Communications,Telecom,Local,CHITRADURGA,KARNATAKA,India,Active,Yes,Yes,3972.68,2023-05-12,2026-08-03 11:19:40.988253,,Enterprise System
MER00000992,Sai Tank Water Supply,Utilities,Regional,BEGUSARAI,BIHAR,India,Active,Yes,Yes,10559.74,2017-11-01,2026-08-03 11:19:40.989254,,Enterprise System
MER00000993,Sai Venkataraman Provision Store,Grocery,Local,EAST GODAVARI,ANDHRA PRADESH,India,Active,Yes,Yes,3728.35,2016-02-15,2026-08-03 11:19:40.989254,,Enterprise System
MER00000994,Modern Butala Kitchen,Restaurant,Local,JAUNPUR,UTTAR PRADESH,India,Active,Yes,Yes,3529.96,2023-12-15,2026-08-03 11:19:40.990254,,Enterprise System
MER00000995,Shree Samra Energy,Fuel,Regional,RI BHOI,MEGHALAYA,India,Active,Yes,No,2316.38,2012-12-05,2026-08-03 11:19:40.990254,,Enterprise System
MER00000996,Prime Sani Multiplex,Entertainment,Local,KOZHIKODE,KERALA,India,Active,Yes,Yes,1136.52,2021-11-01,2026-08-03 11:19:40.991254,,Enterprise System
MER00000997,Sai Gole Transport,Travel,Regional,HAZARIBAGH,JHARKHAND,India,Active,Yes,Yes,3372.38,2020-11-12,2026-08-03 11:19:40.991254,,Enterprise System
MER00000998,Sai Memon Academy,Education,Local,CHANDRAPUR,MAHARASHTRA,India,Active,No,Yes,62094.66,2017-01-18,2026-08-03 11:19:40.991254,,Enterprise System
MER00000999,Sri Chauhan Multiplex,Entertainment,Local,BANAS KANTHA,GUJARAT,India,Active,Yes,No,3463.63,2012-12-12,2026-08-03 11:19:40.992872,,Enterprise System
MER00001000,Sri Narang Fresh,Grocery,Local,DAUSA,RAJASTHAN,India,Active,Yes,No,4348.64,2022-10-30,2026-08-03 11:19:40.992872,,Enterprise System
