collateral_id,loan_id,asset_type,asset_value,valuation_date,created_at,updated_at,source_system
COL00001580,LN00002322,Property,6826427.68,2016-07-22,2026-07-25 01:44:21.980795,,Loan Management System
COL00001581,LN00001966,Vehicle,2547191.18,2025-04-09,2026-07-25 01:44:21.980795,,Loan Management System
COL00001582,LN00001739,Vehicle,1001721.04,2025-09-03,2026-07-25 01:44:21.980795,,Loan Management System
COL00001583,LN00000107,Property,5406873.06,2020-08-21,2026-07-25 01:44:21.980795,,Loan Management System
COL00001584,LN00001408,Property,6048702.55,2016-05-11,2026-07-25 01:44:21.980795,,Loan Management System
COL00001585,LN00001894,Property,8927373.62,2018-11-03,2026-07-25 01:44:21.980795,,Loan Management System
COL00001586,LN00002449,Gold,2822036.85,2024-06-06,2026-07-25 01:44:21.980795,,Loan Management System
COL00001587,LN00002450,Vehicle,3620477.62,2023-07-10,2026-07-25 01:44:21.980795,,Loan Management System
COL00001588,LN00001642,Property,13010667.86,2013-10-12,2026-07-25 01:44:21.980795,,Loan Management System
COL00001589,LN00000654,Vehicle,493387.11,2017-02-08,2026-07-25 01:44:21.980795,,Loan Management System
COL00001590,LN00000570,Property,8140214.07,2025-02-21,2026-07-25 01:44:21.980795,,Loan Management System
COL00001591,LN00000413,Gold,2310478.28,2012-09-05,2026-07-25 01:44:21.980795,,Loan Management System
COL00001592,LN00001529,Property,9859677.84,2020-07-31,2026-07-25 01:44:21.981799,,Loan Management System
COL00001593,LN00000071,Property,13333749.12,2022-01-16,2026-07-25 01:44:21.981799,,Loan Management System
COL00001594,LN00001218,Vehicle,1508981.1,2023-03-07,2026-07-25 01:44:21.981799,,Loan Management System
COL00001595,LN00000242,Property,4766094.83,2012-09-18,2026-07-25 01:44:21.981799,,Loan Management System
COL00001596,LN00000169,Property,11029431.62,2024-12-27,2026-07-25 01:44:21.981799,,Loan Management System
COL00001597,LN00001325,Property,2317798.65,2026-03-20,2026-07-25 01:44:21.981799,,Loan Management System
COL00001598,LN00001774,Property,8150409.56,2012-05-11,2026-07-25 01:44:21.981799,,Loan Management System
COL00001599,LN00001725,Vehicle,4395658.62,2019-04-07,2026-07-25 01:44:21.981799,,Loan Management System
COL00001600,LN00000041,Property,5745924.62,2014-03-13,2026-07-25 01:44:21.981799,,Loan Management System
COL00001601,LN00001276,Gold,545596.64,2024-07-16,2026-07-25 01:44:21.981799,,Loan Management System
COL00001602,LN00000517,Property,11430129.92,2024-02-12,2026-07-25 01:44:21.981799,,Loan Management System
COL00001603,LN00001594,Property,11707865.24,2023-03-11,2026-07-25 01:44:21.981799,,Loan Management System
COL00001604,LN00001363,Property,3436528.99,2011-10-05,2026-07-25 01:44:21.981799,,Loan Management System
COL00001605,LN00000840,Property,12413807.62,2011-08-04,2026-07-25 01:44:21.981799,,Loan Management System
COL00001606,LN00000289,Gold,1155144.1,2012-09-14,2026-07-25 01:44:21.981799,,Loan Management System
COL00001607,LN00001939,Vehicle,3524269.44,2018-09-21,2026-07-25 01:44:21.981799,,Loan Management System
COL00001608,LN00000458,Gold,192151.83,2013-10-18,2026-07-25 01:44:21.981799,,Loan Management System
COL00001609,LN00000012,Property,4289878.42,2024-02-02,2026-07-25 01:44:21.981799,,Loan Management System
COL00001610,LN00000055,Property,3630449.03,2025-12-15,2026-07-25 01:44:21.981799,,Loan Management System
COL00001611,LN00001710,Property,1027938.23,2016-08-22,2026-07-25 01:44:21.981799,,Loan Management System
COL00001612,LN00000977,Property,7037843.64,2018-10-12,2026-07-25 01:44:21.981799,,Loan Management System
COL00001613,LN00001069,Property,2699814.43,2015-08-14,2026-07-25 01:44:21.981799,,Loan Management System
COL00001614,LN00001591,Property,5414954.64,2011-08-22,2026-07-25 01:44:21.981799,,Loan Management System
COL00001615,LN00000853,Property,5613925.32,2021-09-29,2026-07-25 01:44:21.981799,,Loan Management System
COL00001616,LN00000745,Property,6390987.21,2023-04-02,2026-07-25 01:44:21.981799,,Loan Management System
COL00001617,LN00001699,Property,3499300.15,2022-01-17,2026-07-25 01:44:21.981799,,Loan Management System
